date,phase,noise_type,acquisition_function,query_budget,image_id,run_number,attack_success,queries_used,emissions_kg,execution_time_seconds,notes
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00014514.JPEG,3,True,1,1.6719725311944128e-08,0.008155345916748,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00014514.JPEG,4,True,1,4.11527024967468e-08,0.0189590454101562,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00014514.JPEG,5,True,1,1.6933576076772567e-08,0.0084190368652343,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00014514.JPEG,6,True,1,1.6990376540105493e-08,0.008249282836914,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00014514.JPEG,7,True,1,1.6374269899389574e-08,0.0082833766937255,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00014514.JPEG,8,True,1,1.6363119845804866e-08,0.0080094337463378,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00014514.JPEG,9,True,1,1.6930363157104445e-08,0.0082156658172607,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00014514.JPEG,10,True,1,1.6635159998787414e-08,0.008134126663208,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00041593.JPEG,1,True,1,1.8438160167707568e-08,0.0089120864868164,Gaussian random baseline
2026-07-20 03:11,Phase 1,gaussian,none,10,ILSVRC2012_val_00041593.JPEG,2,True,1,1.8035814213625773e-08,0.0089359283447265,Gaussian random baseline
2026-07-20 03:11,Phase 1,gaussian,none,10,ILSVRC2012_val_00041593.JPEG,3,True,1,2.0281793990373265e-08,0.0098836421966552,Gaussian random baseline
2026-07-20 03:11,Phase 1,gaussian,none,10,ILSVRC2012_val_00041593.JPEG,4,True,1,1.5833325695879658e-08,0.0077519416809082,Gaussian random baseline
2026-07-20 03:11,Phase 1,gaussian,none,10,ILSVRC2012_val_00041593.JPEG,5,True,1,3.38273027702801e-08,0.0165786743164062,Gaussian random baseline
